Title,Price($),Address,Date Posted,Building Type,Bedrooms,Bathrooms,Utilities,Wi-Fi and More,Parking Included,Agreement Type,Move-In Date,Pet Friendly,Size (sqft),Furnished,Air Conditioning,Personal Outdoor Space,Smoking Permitted,Appliances,Amenities,Description,Visit Counter,url
Toronto Upscale 1 Bedroom Apartment  (Air Condition),2199,"40 Pleasant Blvd, Toronto, ON, M4T 1J9",3/12/2024 0:31,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Mar-24,Yes,650,No,Yes,Balcony,Outdoors only,"Laundry (In Building), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, Bicycle Parking, Storage Space, Elevator in Building",,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-upscale-1-bedroom-apartment-air-condition/1678348042
1 Bedroom Basement Apartment,1900,"Etobicoke, ON M9W 3G1",3/12/2024 0:30,Basement,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,1,Month-to-month,1-Apr-24,No,750,No,Yes,Not Included,No,"Laundry (In Building), Fridge / Freezer",,"Bright and sunny one bedroom basement apartment available for rent in gorgeous & cozy raised detached bungalow. Tastefully & Freshly Renovated, Spacious & meticulously maintained, located on a quiet, family - friendly street in North Etobicoke. The area is a quiet neighborhood, so if you like coming to a peaceful and quiet place after work; this is your kind of space. You must be a NON SMOKER.","1,289 visits",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-apartment/1684213412
Gorgeous High Park Condo,3750,"1638 Bloor Street West, Toronto, ON",3/12/2024 0:30,Apartment,2 + Den,2.5,"Hydro_No,Heat_Yes,Water_Yes",Not Included,1,1 Year,15-May-24,No,"1,000",No,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building","Prime High Park location. Very spacious 2+1 bedroom suite with great layout and high end finishes. Split bedroom plan each with its own ensuite. Great chef’s kitchen with large island & granite counters. Large den/office. Flooded with light and with great south views of the City from the spacious balcony. Locker on the same floor as the suite. Parking and locked bike storage. Great walk score – Keele and Dundas W subway, Bloor UP and GO station, shops, cafes, restaurants and High Park all within easy walking distance. Great access to highways as well. Great amenities. You will love living here!",3 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/gorgeous-high-park-condo/1687960351
2701 Eglinton Avenue West - Bachelor Apartment for Rent,2008,"2701 Eglinton Avenue West, Toronto, ON, M6M 1V2",3/12/2024 0:30,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,No,378,No,No,Not Included,No,Laundry (In Building),,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2701-eglinton-avenue-west-bachelor-apartment-for-rent/1687960026
Newly Renovated 1 bed 1 bath - All Utilites Included & Pets OK,2000,"584 Northcliffe Blvd #1A, York, ON, M6E 3L7",3/12/2024 0:24,Apartment,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Apr-24,Yes,500,No,Yes,Yard,Outdoors only,"Laundry (In Unit), Dishwasher, Fridge / Freezer",,,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-1-bed-1-bath-all-utilites-included-pets-ok/1687960758
One Bedroom in Shared Two Story Apartment for Rent,1500,"North York, Toronto, ON M3H 0C6",3/12/2024 0:15,Apartment,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,0,1 Year,7-Apr-24,No,650,No,Yes,YardBalcony,Outdoors only,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building","With all the perks of a house with the amenities and convenience of a condo, 565 Wilson checks off all the boxes. Just in time for spring, this spacious one bedroom in a two story condo can be yours as you live on the ground floor with your own bathroom and a shared kitchen and living area. Features large kitchen, bathroom, living area, in suite laundry, all utilities (heating, hydro, wifi) walk in closet and even storage space. The unit has hardwood floors and is partially furnished (living area.) Complete with 20 feet ceilings, ample lighting, floor to ceiling windows, new counter tops and stainless steel appliances, staying in on the weekends may not be so bad at all! Every amenity from 24-hour concierge, gated community, underground access to subway station, gym, pool, sauna, party room, rooftop terrace with barbeque, convenience store, pharmacy and walk-in clinic there is really too much to mention. This suite is a couple minutes from Wilson Station, 10 minutes away from the highway, near anchor grocery stores such as Metro/No Frills. Feel free to book a viewing to see if this offering is right for you!",370 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-in-shared-two-story-apartment-for-rent/1686573621
FINCH&BATHURST-MALE ONLY-MONTH TO MONTH RENTAL-TTC SUBWAY,1150,"North York, ON M2R",3/12/2024 0:12,Apartment,Bachelor/Studio,1,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,1,Month-to-month,12-Mar-24,No,350,Yes,No,Balcony,Outdoors only,"Laundry (In Building), Fridge / Freezer","Concierge, 24 Hour Security, Elevator in Building","Welcome,",45 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/finch-bathurst-male-only-month-to-month-rental-ttc-subway/1687960142
165 Jameson Ave - 165 Jameson Ave Apartment for Rent,2019,"165 Jameson Ave, Toronto, ON, M6K 2Y5",3/12/2024 0:09,Apartment,Bachelor/Studio,1,,Not Included,0,1 Year,,Yes,710,No,No,Not Included,No,Fridge / Freezer,Elevator in Building,"Welcome to 165 Jameson Avenue, located in trendy Parkdale near Liberty Village. Your new community is packed with specialty shops, great restaurants, bars, and boutiques. There are public schools, private schools, and Catholic schools nearby and the 501 streetcar and the 24 -hour Queen Street streetcar easily connects you to downtown Toronto in minutes. Enjoy easy access to the Gardiner Expressway if you prefer to commute by car. Your home is a short walk away from the fabulous galleries and nightlife of Queen West, the trendsetting shops of Liberty Village, and the impressive restaurants of Roncesvalles Village. The CNE, BMO Field and Allan Lamport Stadium are all near your new neighbourhood. When you need to recharge in nature, stroll on the waterfront trail along Lake Ontario to High Park – the largest park in the city.Your bright and modern rental apartment features sleek kitchens with subway tile and stainless steel appliances including a dishwasher. Relax after a long day, or get up early and watch the sunrise on your private balcony. Laundry facilities are located on-site and you'll never have to hunt for a parking space, or scrape ice off of your car, thanks to our underground parking area. Our friendly on-site management team will handle any maintenance issues, in the building or in your suite, quickly and professionally.Your new home at 165 Jameson Avenue offers you the comfort, convenience and style of city living at its best. Welcome to the next chapter of your story. Located in trendy Parkdale, near Liberty Village, your new neighbourhood is packed with chic and fun shops, bars, boutiques, specialty stores and excellent restaurants. Our property is conveniently located just a 10-second walk to the 24-hour Queen Street streetcar which will help you zip across town with ease. Commuting from here is hassle-free as we are minutes from the Gardiner Expressway and a mere 10-minute streetcar ride to the center of downtown Toronto. The fabulous galleries, shops and restaurants of Queen West are just five minutes away and you're only 10 minutes from the charming shops and restaurants of Roncesvalles Village. If you have children, you'll be pleased to learn that the area boasts private schools, public schools and Catholic schools, as well as many recreation facilities. Sports fans will love being close to BMO Field and Allan Lamport Stadium. You'll never be bored as the CNE, home to countless fun festivals, shows and events, is also only minutes away. There's a vibrant nightlife scene in the area with beloved Toronto landmarks like The Drake Hotel, Parts and Labour and The Gladstone located nearby. Nature lovers will appreciate that we are close to some of the city's best parks including High Park, Trinity Bellwoods, and the waterfront greenspaces of Marilyn Bell Park and Budapest Park.Building Overivew",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/165-jameson-ave-165-jameson-ave-apartment-for-rent/1682352944
***** 1 MINUTE TO TTC SUBWAY: CLEAN ROOM (Danforth and Main),1075,"East York, ON M4C 4Y6",3/7/2024 17:29,,,,,,,,,,,Yes,,,,,,"We have a clean furnished room that includes internet, utilities and a coin laundry.",197 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/1-minute-to-ttc-subway:-clean-room-danforth-and-main/1687555418
Currently available: Massive room w balcony - ideal for couples,1750,"Scarborough, ON M1M 1M1",3/11/2024 20:27,,,,,,,,,Yes,,No,,,,,,"Schedule a viewing of this fantastic move-in ready room on Saturday afternoon, March 9, and Sunday morning, March 10. Text 647 869 6908 to set up a viewing of this enormous and charismatic room that is ideal for people who like space and privacy. The room is the size of a studio apartment with a private balcony where you can enjoy the beautiful spring and summer days! The room is very spacious, bright and charismatic with the large private walkout balcony overlooking the garden. The room is in a light-filled 3 bedroom 2nd floor apartment where the kitchen with brandnew appliances and 4-piece bathroom is shared with the 2 other friendly tenants.
The house is steps away from a bus stop and walking distance to the Midland Go Station (~15 min to downtown). You also have access to laundry, including the brandnew laundry machine, that is at the back of the building.
The home is near a fabulous tennis court, splash park, biking and walking trail.
The house is also close to an amazing sandy beach, Bluffers Park, marinas & sailing/yacht clubs. Walking distance to groceries, pharmacy, plaza, Starbucks & Go Station (about 15 mins to downtown by Go). Close to all amenities.
Utilities and wifi included.
Currently available. Can be rented short term or long term.
Parking is available for an additional $100/month.",954 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/currently-available:-massive-room-w-balcony-ideal-for-couples/1677861841
1 Bedroom Apartment for Rent Steps to Victoria Park Station!,2395,"30 Denton Avenue, Toronto, ON, M1L 4P2",3/7/2024 0:09,Apartment,1,1,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,,Yes,Not Available,No,No,Balcony,No,"Laundry (In Building), Dishwasher, Fridge / Freezer","Pool, Elevator in Building","Live well at Cambridge Place Apartments, located in the heart of Danforth Village. Rent an apartment close to major transit hubs, including the Danforth GO Station and the Victoria Park TTC Station. With many local shops and conveniences in the area, this is the perfect spot to call home. All these conveniences, compliment your bright and airy suite. Enjoy sipping coffee from your balcony or take a dip in our pool. This vibrant Scarborough neighbourhood will fulfill your every need.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-steps-to-victoria-park-station/1653225839
1 Bedroom Large Apt. for Rent Steps to Victoria Park Station!,2525,"30 Denton Avenue, Toronto, ON, M1L 4P2",3/4/2024 0:39,Apartment,1,1,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,,Yes,Not Available,No,No,Balcony,No,"Laundry (In Building), Fridge / Freezer","Gym, Pool, Elevator in Building","Live well at Cambridge Place Apartments, located in the heart of Danforth Village. Rent an apartment close to major transit hubs, including the Danforth GO Station and the Victoria Park TTC Station. With many local shops and conveniences in the area, this is the perfect spot to call home. All these conveniences, compliment your bright and airy suite. Enjoy sipping coffee from your balcony or take a dip in our pool. This vibrant Scarborough neighbourhood will fulfill your every need.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-large-apt-for-rent-steps-to-victoria-park-station/1636404248
Luxury One Bedroom Condo In Liberty Village,2300,"Western Battery Road, Toronto, ON",3/3/2024 20:50,Condo,1,1,,Internet,0,1 Year,5-Apr-24,Yes,510,No,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building","Sit Back & Relax From Your 23rd Floor One Bedroom Suite With Breathtaking Water & City Views - At The Highly Anticipated Zen King West! Featuring Floor-To-Ceiling Windows, Modern Laminate Floors, Quartz Counters, Two-Toned Cabinetry, Built-In High-End Appliances & An Expansive Open Concept Living/Dining With A Walk-Out To A Private Balcony. The 4Pc Bath Is A Spa Experience With A 2-In-1 Soaker Tub/Shower. Primary Bedroom Has Floor-To-Ceiling Windows, A Walk-In Closet & Exquisite East Facing Views. The Stackable Ensuite Washer/Dryer Makes Laundry A Breeze. This Is The Unit! Includes One Storage Locker. Wifi Included!",148 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-one-bedroom-condo-in-liberty-village/1687044123
"Renovated bachelor, King and Jameson - ID 2541",1700,"28 Maynard Avenue, Toronto, ON, M6K 2Z9",3/1/2024 0:09,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,Not Available,1-Apr-24,Yes,293,No,No,Not Included,No,"Laundry (In Unit), Laundry (In Building), Fridge / Freezer",Bicycle Parking,,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-bachelor-king-and-jameson-id-2541/1683888315
Furnished 1 Bedroom Basement Suite,1799,"Scarborough, ON M1P 1X2",3/12/2024 4:06,Basement,1,1,,Internet,1,1 Year,1-Apr-24,No,650,Yes,Yes,Not Included,No,Laundry (In Building),,Ideal for 1 to 2 people. Looking for a Student or Working Professional for a Brand New 1 Bedroom Furnished Basement Suite,7 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-bedroom-basement-suite/1687974864
Basement room for male student by Indian family,800,"Scarborough, ON M1H 1S2",3/12/2024 4:06,,,,,,,,,No,,Yes,,,,,,"Near Centennial college
TTC accessible
Wifi available
Utilities included in the rent
Shared kitchen and washrooms",7 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/basement-room-for-male-student-by-indian-family/1687974863
Flex Room in Prime Downtown Location Available Now!,1380,"Selby Street, Toronto, ON",3/12/2024 4:06,,,,,,,,,No,,Yes,,,,,,Looking for a Roommate: Flex Room in Prime Downtown Location Available Now! ✨,9 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/flex-room-in-prime-downtown-location-available-now/1687974824
Deluxe Room in Prime Downtown Location Available Now!,1480,"Selby Street, Toronto, ON",3/12/2024 4:03,,,,,,,,,No,,Yes,,,,,,Looking for a Roommate: Deluxe Room in Prime Downtown Location Available Now! ✨,7 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/deluxe-room-in-prime-downtown-location-available-now/1687974728
"Furnished Room @ Toronto downtown east, flexible contract",950,"Toronto, ON M4M",3/12/2024 3:59,,,,,,,,,No,,Yes,,,,,,Furnished room @ Gerrard & Broadview available Mar 1,15 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/furnished-room-toronto-downtown-east-flexible-contract/1687974557
