Title,Price($),Address,Date Posted,Building Type,Bedrooms,Bathrooms,Utilities,Wi-Fi and More,Parking Included,Agreement Type,Move-In Date,Pet Friendly,Size (sqft),Furnished,Air Conditioning,Personal Outdoor Space,Smoking Permitted,Appliances,Amenities,Description,Visit Counter,url
2 beds 2 baths Flat,3200,"Toronto, ON M4W 1A9",2024-03-14 15:01:53,Apartment,2,2,,Not Included,0,1 Year,"April 1, 2024",Yes,799,No,Yes,Balcony,Outdoors only,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Concierge, 24 Hour Security, Bicycle Parking, Elevator in Building","Brand new, never lived, Bright, Modern yet characterful, spacious 2 Bed & 2 Bathroom in the heart of the most prestigious, safe and desirable area of Toronto.(Yorkville ) -8 Cumberland St",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-beds-2-baths-flat/1688197233
2 bed 2 bath Apartment for rent North York,2800,"North York, ON M2M",2024-03-14 14:59:20,Condo,2,2,"Hydro_No,Heat_Yes,Water_Yes",Not Included,1,1 Year,"March 19, 2024",No,700,No,Yes,Balcony,Outdoors only,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building","Stunning brand new 2 Bed 2 Bath Condo for Rent at Yonge and Finch! $2900/month, all utilities included (except hydro).
Newly Built: Enjoy the luxury of a brand-new condo with modern amenities.
Amenities Galore: Stay fit in the gym, relax by the outdoor pool, and rest easy with 24hr security.
Prime Location: Steps away from prestigious schools, restaurants, theatre, and malls.
Appliance Paradise: Comes with brand new appliances, including a fridge and dishwasher.
Master Suite: Unwind in the master bedroom with a walk-in closet and ensuite bathroom.
Visitor-Friendly: Hassle-free with visitor parking for your guests.
Don't miss out on this incredible living experience! DM for details or to schedule a viewing.",6 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-apartment-for-rent-north-york/1688196966
50 Driftwood - Ruby Heights Apartment for Rent,2819,"50 Driftwood, Toronto, ON, M3N 2M6",2024-03-03 00:08:58,Apartment,2,1,,Not Included,0,1 Year,,Yes,904,No,No,Not Included,No,Fridge / Freezer,"Storage Space, Elevator in Building","Ruby Heights, located in the North York district of Toronto, has a modern flare, with bright and spacious apartments. The building is surrounded by lush green lawns, mature trees, and beautifully maintained flower beds. Ruby Heights also has a large modern lobby, and newly renovated laundry room with new front load washers, and brand new elevators.There is truly nothing else like Ruby Heights in the area, from its update corridors, to freshly painted and renovated suites, it is definitely a show piece.Units are renovated by rental commencement date and include refinished floors, ceramic tiles, updated kitchens with backsplash. nullBuilding OverivewRuby Heights, located in the North York district of Toronto, has a modern flare, with bright and spacious apartments. The building is surrounded by lush green lawns, mature trees, and beautifully maintained flower beds. Ruby Heights also has a large modern lobby, and newly renovated laundry room with new front load washers, and brand new elevators.There is truly nothing else like Ruby Heights in the area, from its update corridors, to freshly painted and renovated suites, it is definitely a show piece.Units are renovated by rental commencement date and include refinished floors, ceramic tiles, updated kitchens with backsplash.Current PromotionsOffering 1 Fully Furnished 1-Bedroom Suite!Say goodbye to the headache of furnishing your new home! Our furnished suites offer a seamless and stress-free transition in to your new living space. Call now to secure your ready made apartment today!* Valid on select suites for a limited time only. Contact the leasing team for details. Valid on new move-ins. Pricing, Incentives, and availability are subject to change or end without notice. Terms & Conditions apply. All pictures shown may not be representative of all suites available. E.&O.E. Call our dedicated team today to apply!Offering 1 Fully Furnished 2-Bedroom Suite!Say goodbye to the headache of furnishing your new home! Our furnished suites offer a seamless and stress-free transition in to your new living space. Call now to secure your ready made apartment today!* Valid on select suites for a limited time only. Contact the leasing team for details. Valid on new move-ins. Pricing, Incentives, and availability are subject to change or end without notice. Terms & Conditions apply. All pictures shown may not be representative of all suites available. E.&O.E. Call our dedicated team today to apply!",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/50-driftwood-ruby-heights-apartment-for-rent/1684150841
Renovated 1 Bedroom  + Den Apt.  for Rent in Danforth Village,2450,"2575 Danforth Avenue, Toronto, ON, M4C 1L5",2024-02-18 00:22:38,Apartment,1 + Den,1,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,,Yes,Not Available,No,No,Balcony,No,"Laundry (In Building), Dishwasher, Fridge / Freezer",Elevator in Building,"Live well at Main Square Apartments; perfectly located at Danforth and Main, surrounded by convenience! Need daycare? The Main Square Daycare is located on-site. Danforth Village is a shopper's paradise with many favourites within walking distance: Sobeys, Loblaws and Canadian Tire. All these services compliment your bright and airy living space. This vibrant Toronto neighbourhood will fulfill your every need.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-1-bedroom-den-apt-for-rent-in-danforth-village/1680625281
2 Bedroom Apartment for Rent - 5600 Sheppard Avenue E,2716,"5600 Sheppard Avenue E, Toronto, ON, M1B 2L4",2024-03-13 14:15:44,Apartment,2,1,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,,No,857,No,No,Not Included,No,,,Current Promotions,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-5600-sheppard-avenue-e/1684188987
A large 1 bdrm apt for April 1st move in - Eglinton-Mt. Pleasant,,"Toronto, ON M4P 1L7",2024-03-09 19:46:41,Apartment,1 + Den,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,1,1 Year,"April 1, 2024",Limited,750,Yes,Yes,Yard,Outdoors only,"Laundry (In Building), Dishwasher, Fridge / Freezer",,"A 1 Bedroom apt is available.
Suitable also for 2 or 3 people to share as it hase 2 separate entrances.
Mt. Pleasant and Eglinton.
Centrally located.
Close to TTC.
Parking, `heat, hydro, a/c ALL INCLUDED.
Great and safe area.
Tel: 416 897-4445",104 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/a-large-1-bdrm-apt-for-april-1st-move-in-eglinton-mt-pleasant/1687749887
Davisville Village Apartments - 1 Bdrm available at 33 Davisvill,2265,"33 Davisville Avenue, Toronto, ON, M4S 2Y9",2024-03-07 00:09:01,Apartment,1,1,,Not Included,0,1 Year,,No,Not Available,No,No,Not Included,No,,,Visit our Website: https://www.rpmsi.ca/property/davisville-village-apartments-33-davisville/,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/davisville-village-apartments-1-bdrm-available-at-33-davisvill/1665804419
833 Kennedy Road - Helen Towers Apartment for Rent,2679,"833 Kennedy Road, Toronto, ON, M1K 2E3",2024-02-23 21:54:00,Apartment,1,1,,Not Included,0,1 Year,,Yes,748,No,No,Not Included,No,Fridge / Freezer,Elevator in Building,"Situated in a family-oriented area of Scarborough, Helen Towers is a wonderful rental community located close to several schools, a childcare centre, a community centre, public library, and shopping. Your home backs onto Treverton Park – the perfect place to walk your dog or take the kids to the playground. There is a grocery store and a Shoppers Drug Mart just steps away on Eglinton Avenue East. The TTC stops outside your door and The Kennedy subway station, the Kennedy GO station, and Scarborough RT are a short walk away – making all parts of Toronto and the GTA easily accessible.All the shopping and entertainment options of Eglinton Town Centre and Eglinton Square are minutes away as well. Centennial College Ashtonbee Campus, Ashtonbee Reservoir Park, Wexford Park and nature trails are all close by.Your bright and spacious, pet-friendly rental apartment features gleaming parquet floors and a private balcony. Enjoy the convenience of on-site laundry facilities, plenty of visitor parking, and parking available for you. Experience the peace of mind that comes with monitored security cameras and a friendly on-site management team – there to handle any maintenance issues that may arise. Helen Towers is a Certified Rental Building.If you're looking for a comfortable, convenient, and family-friendly place to call home, you can stop searching. Helen Towers (833 Kennedy Road) is ready to welcome you. nullBuilding OverivewSituated in a family-oriented area of Scarborough, Helen Towers is a wonderful rental community located close to several schools, a childcare centre, a community centre, public library, and shopping. Your home backs onto Treverton Park – the perfect place to walk your dog or take the kids to the playground. There is a grocery store and a Shoppers Drug Mart just steps away on Eglinton Avenue East. The TTC stops outside your door and The Kennedy subway station, the Kennedy GO station, and Scarborough RT are a short walk away – making all parts of Toronto and the GTA easily accessible.All the shopping and entertainment options of Eglinton Town Centre and Eglinton Square are minutes away as well. Centennial College Ashtonbee Campus, Ashtonbee Reservoir Park, Wexford Park and nature trails are all close by.Your bright and spacious, pet-friendly rental apartment features gleaming parquet floors and a private balcony. Enjoy the convenience of on-site laundry facilities, plenty of visitor parking, and parking available for you. Experience the peace of mind that comes with monitored security cameras and a friendly on-site management team – there to handle any maintenance issues that may arise. Helen Towers is a Certified Rental Building.If you're looking for a comfortable, convenient, and family-friendly place to call home, you can stop searching. Helen Towers (833 Kennedy Road) is ready to welcome you.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/833-kennedy-road-helen-towers-apartment-for-rent/1686218876
"1 Bedroom, 1 Bathroom, 1 parking",2000,"2203 Kingston Rd, Toronto, M1N 1T7",2024-03-14 14:55:57,,,,,,,,,Yes,,No,,,,,,"Hi, it's a condo apartment. It's new condo apartment unit just used for 1 months.
This is for only 1 months available. My lease will ended this May 01. But, I am moving early because I got other place. So, I am moving on end of March. So that's why I am renting this place for just 1 months. So it will be available on March 25 to April 29. Just for 1 months you can live. Price Included 1 parking, hydro, water, laundry, wifi. It is not furnished. But, if you really need i can give you my king size bed and mattress. You can use fitness center.",9 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/1-bedroom-1-bathroom-1-parking/1688196656
"Tower Hill East - 2 Bdrm available at 330 Spadina Road, Toronto",4130,"330 Spadina Road, Toronto, ON, M5R 2V9",2024-03-14 14:55:46,Apartment,2,1,"Hydro_No,Heat_No,Water_Yes",Not Included,0,1 Year,,Yes,"1,283",No,Yes,Balcony,No,"Laundry (In Building), Dishwasher, Fridge / Freezer","Pool, Elevator in Building",1 Month Free Rent,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/tower-hill-east-2-bdrm-available-at-330-spadina-road-toronto/1676802942
"Tower Hill East - 1 Bdrm available at 330 Spadina Road, Toronto",2905,"330 Spadina Road, Toronto, ON, M5R 2V9",2024-03-14 14:55:45,Apartment,1,1,"Hydro_No,Heat_No,Water_Yes",Not Included,0,1 Year,,Yes,850,No,Yes,Balcony,No,"Laundry (In Building), Dishwasher, Fridge / Freezer","Pool, Elevator in Building",1 Month Free Rent,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/tower-hill-east-1-bdrm-available-at-330-spadina-road-toronto/1663969854
2 Bed 1 Bath Brand New Furnished Apt. Christie and Bloor,2900,"Toronto, ON M6G 1R3",2024-03-14 14:48:42,Duplex/Triplex,2,1,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,0,Month-to-month,"April 1, 2024",Limited,900,Yes,Yes,Yard,Outdoors only,"Laundry (In Unit), Dishwasher, Fridge / Freezer",,2 Bed 1 Bath Furnished Brand New Apt. Christie and Bloor,10 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-1-bath-brand-new-furnished-apt-christie-and-bloor/1688195950
Junior One Bedroom Apartment All Inclusive in Bloor West Village,1975,"Maher Ave, Toronto, ON, M6P1R6",2024-03-14 14:45:28,Apartment,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,0,1 Year,"April 15, 2024",No,350,Yes,Yes,Not Included,Outdoors only,,,"Second floor
Junior One Bedroom Semi Furnished Apartment in Bloor West Village
Suit Single Working Professional
All Inclusive
Walk-out to 10'x10' Deck
Central Air Conditioner
Utilities (Water, Heat, Hydro, Roger's Ignite Tv, Unlimited Internet) All Included
Close to Park and Shopping
Bus at the Door
Smoking Outside
No Pets
Available April 15th",14 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/junior-one-bedroom-apartment-all-inclusive-in-bloor-west-village/1688195660
1 Bedroom Apartment for Rent - 65-85 Silver Springs Blvd,2270,"85 Silver Springs Blvd, Toronto, ON, M1V 1W1",2024-03-14 14:42:46,Apartment,1,1,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,,No,712,No,No,Not Included,No,Laundry (In Building),,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-65-85-silver-springs-blvd/1684189260
1 Bedroom Apartment for Rent - 25 Cougar Court,2197,"25 Cougar Court, Toronto, ON, M1J 3E5",2024-03-14 14:42:44,Apartment,1,1,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,,No,874,No,No,Not Included,No,Laundry (In Building),,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-25-cougar-court/1684189312
3 Bedroom Apartment for Rent - 65-85 Silver Springs Blvd,3170,"85 Silver Springs Blvd, Toronto, ON, M1V 1W1",2024-03-14 14:42:44,Apartment,3,1,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,,No,"1,193",No,No,Not Included,No,Laundry (In Building),,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-apartment-for-rent-65-85-silver-springs-blvd/1684189416
2+1 Bedroom Basement Apartment For Rent,2200,"Etobicoke, Toronto, Etobicoke, ON M9W",2024-03-14 14:42:07,Basement,2 + Den,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,1,1 Year,"March 1, 2024",No,"1,600",No,Yes,Not Included,No,"Laundry (In Unit), Fridge / Freezer",,"- Etobicoke North Prime location at Islington/Rexdale
- Large, bright (9 windows), spacious and very clean
- Recently renovated,
- Brand new kitchen and Washroom
- Kitchen + den and many closets
- Separate Entrance
- Steps to all amenities: Costco, Walmart, Canadian Tire, Shopping Mall and more
- 5 minute walk to TTC
- One Bus to Islington Subway station
- Quiet and safe neighborhood
- Near parks
- Near schools
- No pets
- No smoking
- Parking space available
- Minimum one year lease required
- The above rent is good for 2 people
- Maximum occupants are 3 people and there is an additional charge of $300 for 3rd
- It is available until the ad is up
Serious inquiries please must leave your name and phone number in order to be replied.",9 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-1-bedroom-basement-apartment-for-rent/1688195318
"Oriole Apartments - Bachelor available at 1 Oriole Road , Toront",1990,"1 Oriole Road, Toronto, ON, M4V 2E7",2024-03-14 14:40:43,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,450,No,No,Balcony,No,Laundry (In Building),"Bicycle Parking, Elevator in Building",No Last Month's Rent Deposit,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/oriole-apartments-bachelor-available-at-1-oriole-road-toront/1670341646
